track_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
Here (In Your Arms),0.7,0.607,5.0,-6.804,1.0,0.0359,0.197,0.00173,0.272,0.774,126.045,4.0
Ayo Technology,0.63,0.782,8.0,-5.44,1.0,0.132,0.0828,0.03046073657362849,0.034,0.418,140.144,4.0
Last Night,0.916,0.849,3.0,-5.034,1.0,0.0639,0.166,0.000193,0.0859,0.974,121.002,4.0
"Sweetest Girl (Dollar Bill) (feat. Akon, Lil' Wayne & Niia)",0.733,0.744,1.0,-3.51,1.0,0.0553,0.0772,0.03046073657362849,0.341,0.529,92.515,4.0
Makes Me Wonder,0.803,0.851,7.0,-2.429,1.0,0.0357,0.00485,0.000358,0.0577,0.881,113.996,4.0
Cupid's Chokehold / Breakfast in America - Radio Mix,0.584,0.681,1.0,-5.084,1.0,0.0781,0.495,0.03046073657362849,0.289,0.821,79.702,4.0
LoveStoned / I Think She Knows (Interlude),0.859,0.681,1.0,-6.247,1.0,0.0549,0.34,0.000161,0.213,0.852,121.243,4.0
Acceptable in the 80's,0.787,0.808,7.0,-5.454,1.0,0.0511,0.0143,0.257,0.0466,0.942,127.99,4.0
Outta My System (feat. T-Pain & JohntÃ¡ Austin),0.772,0.59,6.0,-6.957,1.0,0.183,0.0917,0.03046073657362849,0.101,0.743,83.998,4.0
"Pop, Lock & Drop It - Video Edit",0.723,0.644,11.0,-6.863,1.0,0.222,0.00308,0.03046073657362849,0.352,0.645,144.09,4.0
Proper Education - Radio Edit,0.537,0.937,5.930596285434995,-4.543,1.0,0.0523,0.00102,0.035,0.0917,0.324,124.938,4.0
We Fly High,0.506,0.799,1.0,-6.58,1.0,0.38,0.0791,0.03046073657362849,0.0929,0.461,120.405,5.0
Home,0.551,0.554,10.0,-5.425,1.0,0.0278,0.409,0.03046073657362849,0.087,0.172,122.021,4.0
Runaway Love,0.405,0.721,1.0,-6.97,1.0,0.283,0.329,0.03046073657362849,0.252,0.815,92.854,4.0
Walk It Out,0.794,0.777,1.0,-3.696,1.0,0.0813,0.0982,0.03046073657362849,0.202,0.706,160.022,4.0
Your Love Alone Is Not Enough (feat. Nina Persson),0.344,0.921,2.0,-3.049,1.0,0.0459,0.00143,1.13e-05,0.38,0.396,126.766,4.0
Do You Know? (The Ping Pong Song),0.755,0.763,8.0,-4.328,1.0,0.0501,0.0513,0.03046073657362849,0.0326,0.696,114.992,4.0
Love Today,0.67,0.909,11.0,-4.95,1.0,0.067,0.0365,0.00407,0.11,0.544,124.461,4.0
Home,0.461,0.855,6.0,-3.235,1.0,0.0338,0.00416,7.14e-06,0.19,0.383,143.918,4.0
Stop Me (feat. Daniel Merriweather),0.626,0.906,5.930596285434995,-4.334,1.0,0.0403,0.00128,8.52e-06,0.137,0.346,118.035,4.0
Low (feat. T-Pain),0.918,0.609,10.0,-5.64,1.0,0.0791,0.0928,0.03046073657362849,0.139,0.304,128.008,4.0
I Kissed A Girl,0.699,0.76,5.0,-3.173,1.0,0.0677,0.00223,0.03046073657362849,0.132,0.696,129.996,4.0
Take A Bow,0.697,0.467,9.0,-7.536,1.0,0.0715,0.248,0.03046073657362849,0.0941,0.572,82.082,4.0
No One,0.644,0.549,1.0,-5.415,1.0,0.0285,0.0209,8.85e-06,0.134,0.167,90.04,4.0
Apologize,0.653,0.604,8.0,-6.017,1.0,0.0278,0.0292,0.03046073657362849,0.097,0.101,118.016,4.0
Miss Independent,0.673,0.683,1.0,-5.693,1.0,0.115,0.522,0.03046073657362849,0.235,0.713,171.86,4.0
With You,0.662,0.693,3.0,-4.298,1.0,0.0698,0.134,0.03046073657362849,0.145,0.655,86.009,4.0
If I Were a Boy,0.632,0.518,6.0,-6.126,1.0,0.0313,0.107,0.03046073657362849,0.354,0.427,90.007,4.0
Viva La Vida,0.486,0.617,5.0,-7.115,1.0,0.0287,0.0954,3.23e-06,0.109,0.417,138.015,4.0
Flashing Lights,0.639,0.628,6.0,-7.578,1.0,0.0399,0.0381,0.03046073657362849,0.386,0.43,90.482,4.0
Sex on Fire,0.542,0.905,9.0,-5.653,1.0,0.054,0.00172,0.0104,0.136,0.374,153.398,4.0
"You're Gonna Go Far, Kid",0.55,0.917,5.930596285434995,-3.159,1.0,0.0638,0.00428,0.03046073657362849,0.197,0.601,126.115,4.0
Don't Stop The Music,0.835,0.669,6.0,-5.582,1.0,0.0643,0.0336,6.92e-05,0.0535,0.542,122.668,4.0
Paper Planes,0.447,0.848,2.0,-6.175,1.0,0.222,0.033,7.46e-05,0.65,0.485,172.253,4.0
American Boy,0.693,0.729,5.930596285434995,-2.99,1.0,0.378,0.171,0.03046073657362849,0.07,0.521,117.848,4.0
Kids,0.451,0.931,9.0,-3.871,1.0,0.0719,0.00076,0.0049,0.361,0.172,122.961,4.0
Homecoming,0.667,0.747,1.0,-7.059,1.0,0.189,0.337,0.03046073657362849,0.115,0.918,86.917,4.0
So What,0.534,0.87,11.0,-3.078,1.0,0.0425,0.000334,0.03046073657362849,0.241,0.462,126.019,4.0
Use Somebody,0.276,0.715,5.930596285434995,-5.356,1.0,0.0432,0.00552,0.000417,0.201,0.173,137.028,4.0
Forever,0.672,0.82,11.0,-4.456,1.0,0.0459,0.0368,0.000188,0.184,0.438,120.005,4.0
Womanizer,0.724,0.695,11.0,-5.226,1.0,0.0622,0.073,0.03046073657362849,0.0889,0.235,139.0,4.0
Disturbia,0.707,0.813,11.0,-4.515,1.0,0.0571,0.0863,0.03046073657362849,0.168,0.722,124.921,4.0
Right Now (Na Na Na),0.829,0.857,8.0,-4.194,1.0,0.152,0.26,0.03046073657362849,0.415,0.586,137.979,4.0
Crank That (Soulja Boy),0.736,0.74,5.930596285434995,-2.18,1.0,0.0786,0.515,0.03046073657362849,0.0468,0.803,140.141,4.0
Good Life,0.439,0.808,1.0,-6.881,1.0,0.346,0.00305,0.03046073657362849,0.439,0.487,82.962,4.0
Human,0.557,0.8,10.0,-8.477,1.0,0.0601,0.00132,0.0012,0.0906,0.582,135.47,4.0
Paralyzer,0.644,0.939,11.0,-3.486,1.0,0.0456,0.157,0.03046073657362849,0.233,0.861,106.031,4.0
Infinity 2008 - Klaas Vocal Edit,0.498,0.862,7.0,-6.02,1.0,0.0589,0.000313,0.00941,0.352,0.47,128.034,4.0
Touch My Body,0.714,0.665,4.0,-7.736,1.0,0.0509,0.0996,0.03046073657362849,0.226,0.842,78.515,4.0
Ain't No Rest for the Wicked,0.636,0.849,5.930596285434995,-7.075,1.0,0.106,0.0438,0.03046073657362849,0.372,0.917,156.036,4.0
Live Your Life,0.375,0.862,11.0,-3.363,1.0,0.255,0.071,0.03046073657362849,0.211,0.478,159.841,4.0
4 Minutes (feat. Justin Timberlake & Timbaland),0.753,0.931,2.0,-4.922,1.0,0.0652,0.00994,0.00696,0.234,0.767,113.029,4.0
All Summer Long,0.7,0.864,7.0,-3.629,1.0,0.0283,0.0212,0.03046073657362849,0.0956,0.887,102.997,4.0
Dangerous,0.949,0.79,8.0,-5.957,1.0,0.0756,0.00437,0.03046073657362849,0.0816,0.807,117.002,4.0
Love Song,0.583,0.786,2.0,-3.142,1.0,0.0301,0.0208,0.03046073657362849,0.188,0.573,123.055,4.0
"Free Fallin' - Live at the Nokia Theatre, Los Angeles, CA - December 2007",0.315,0.296,5.0,-13.262,1.0,0.0315,0.771,0.03046073657362849,0.702,0.435,173.509,4.0
Burnin' Up,0.667,0.954,2.0,-3.462,1.0,0.0817,0.0296,0.03046073657362849,0.331,0.807,114.03,4.0
Love in This Club (feat. Young Jeezy),0.573,0.712,5.930596285434995,-5.976,1.0,0.0732,0.0572,0.03046073657362849,0.167,0.346,140.012,4.0
Skinny Love,0.592,0.263,4.0,-14.029,1.0,0.0568,0.845,5.68e-06,0.127,0.109,76.366,4.0
When I Grow Up,0.671,0.685,11.0,-5.762,1.0,0.05,0.00165,0.03046073657362849,0.398,0.368,118.449,4.0
Whatever You Like,0.68,0.687,9.0,-6.162,1.0,0.0709,0.0161,0.03046073657362849,0.261,0.467,150.053,4.0
No Air (feat. Chris Brown),0.466,0.759,8.0,-4.978,1.0,0.199,0.0521,0.03046073657362849,0.0587,0.328,160.033,4.0
Kiss Kiss (feat. T-Pain),0.729,0.658,10.0,-3.386,1.0,0.225,0.0506,0.03046073657362849,0.0693,0.551,140.043,3.0
Pocketful of Sunshine,0.721,0.88,9.0,-3.896,1.0,0.0454,0.191,0.03046073657362849,0.0769,0.655,110.021,4.0
Hot N Cold,0.706,0.841,7.0,-3.956,1.0,0.0418,7.95e-05,0.03046073657362849,0.0688,0.861,132.032,4.0
Lollipop,0.829,0.428,5.930596285434995,-9.469,1.0,0.0831,0.056,0.00413,0.137,0.45,148.075,4.0
Hate That I Love You,0.637,0.73,5.0,-5.38,1.0,0.0874,0.323,0.03046073657362849,0.0981,0.732,93.867,4.0
Chasing Pavements,0.616,0.47,5.0,-6.092,1.0,0.0253,0.291,0.03046073657362849,0.111,0.325,80.03,4.0
A-Punk,0.551,0.819,2.0,-4.489,1.0,0.0525,0.0103,0.0437,0.153,0.846,174.917,4.0
Addicted,0.512,0.864,7.0,-4.146,1.0,0.0338,0.000821,0.03046073657362849,0.0982,0.527,138.018,4.0
Pjanoo - Radio Edit,0.605,0.874,7.0,-4.949,1.0,0.0295,0.000563,0.812,0.112,0.836,125.99,4.0
A Milli,0.674,0.695,6.0,-8.636,1.0,0.278,0.0387,0.00202,0.194,0.773,151.486,4.0
Cry for You,0.767,0.881,9.0,-3.988,1.0,0.0301,0.00133,0.000139,0.0551,0.961,130.018,4.0
See You Again,0.692,0.911,9.0,-5.098,1.0,0.177,0.015,7.71e-05,0.112,0.8,138.975,4.0
Crush,0.57,0.664,5.930596285434995,-4.718,1.0,0.0322,0.00836,1.2e-05,0.0719,0.487,162.084,4.0
Bubbly,0.697,0.474,9.0,-6.663,1.0,0.0351,0.603,0.03046073657362849,0.11,0.249,127.904,4.0
Shake It,0.618,0.955,4.0,-3.836,1.0,0.0798,0.00221,3.09e-06,0.486,0.79,150.034,4.0
Superstar (feat. Matthew Santos),0.572,0.822,11.0,-6.015,1.0,0.361,0.207,0.03046073657362849,0.359,0.472,94.812,4.0
Closer,0.711,0.753,4.0,-6.461,1.0,0.0766,0.028,2.96e-05,0.152,0.588,126.051,4.0
Dance Wiv Me - Radio Edit,0.878,0.746,11.0,-4.281,1.0,0.0451,0.0476,0.03046073657362849,0.154,0.792,111.996,4.0
Shadow of the Day,0.534,0.393,11.0,-7.813,1.0,0.0292,0.00479,0.0107,0.107,0.0641,110.007,4.0
Can't Help but Wait,0.699,0.699,8.0,-5.564,1.0,0.0737,0.358,0.03046073657362849,0.0912,0.611,94.977,4.0
Put On,0.65,0.761,9.0,-6.065,1.0,0.0345,0.00317,0.03046073657362849,0.0855,0.268,137.621,4.0
Violet Hill,0.33,0.58,1.0,-7.875,1.0,0.0374,0.0614,0.00129,0.115,0.11,76.093,4.0
All I Ever Wanted - Radio Edit,0.645,0.984,4.0,-7.051,1.0,0.0508,0.164,0.00701,0.164,0.553,144.954,4.0
Better in Time,0.584,0.7,6.0,-4.251,1.0,0.0506,0.512,2.43e-05,0.13,0.549,163.953,4.0
Hypnotized (feat. Akon),0.84,0.571,10.0,-7.421,1.0,0.0797,0.16,0.03046073657362849,0.406,0.617,116.59,4.0
Fall for You,0.396,0.451,5.930596285434995,-7.109,1.0,0.0362,0.177,0.03046073657362849,0.103,0.358,169.518,4.0
The Man Who Can't Be Moved,0.605,0.629,10.0,-5.051,1.0,0.0278,0.434,0.03046073657362849,0.097,0.308,99.893,4.0
Now You're Gone (feat. DJ Mental Theo's Bazzheadz) - Video Edit,0.639,0.976,1.0,-5.503,1.0,0.354,0.0213,0.03046073657362849,0.0856,0.354,147.99,4.0
Say Hey (I Love You) (feat. Cherine Tanya Anderson),0.738,0.983,5.0,-4.374,1.0,0.0852,0.0376,5.98e-06,0.183,0.957,92.998,4.0
I Hate This Part,0.756,0.612,5.0,-4.371,1.0,0.0317,0.0659,0.03046073657362849,0.274,0.452,111.572,4.0
Love Lockdown,0.76,0.524,1.0,-7.67,1.0,0.0323,0.0542,0.5,0.112,0.112,119.603,4.0
It's Not My Time,0.532,0.935,5.930596285434995,-4.798,1.0,0.0619,0.00133,8.37e-06,0.106,0.309,128.025,4.0
Piece of Me,0.769,0.638,11.0,-5.054,1.0,0.216,0.0902,0.03046073657362849,0.0857,0.782,115.007,4.0
Sexy Can I,0.575,0.686,1.0,-6.008,1.0,0.319,0.296,0.03046073657362849,0.617,0.926,172.167,4.0
I Luv Your Girl,0.723,0.322,8.0,-9.702,1.0,0.0341,0.014,0.03046073657362849,0.119,0.0406,90.063,4.0
Say,0.485,0.723,10.0,-6.565,1.0,0.0317,0.541,1.12e-06,0.075,0.541,167.845,4.0
Clumsy,0.731,0.563,2.0,-4.046,1.0,0.131,0.191,0.000423,0.296,0.452,184.004,4.0
One Step At a Time,0.766,0.692,1.0,-4.672,1.0,0.0289,0.0825,0.03046073657362849,0.0384,0.691,102.028,4.0
"Bust It Baby, Pt. 2 (feat. Ne-Yo)",0.648,0.801,5.0,-7.24,1.0,0.167,0.154,0.03046073657362849,0.339,0.807,78.946,4.0
Leavin',0.687,0.71,9.0,-5.84,1.0,0.0522,0.0283,3.71e-06,0.0689,0.886,79.235,4.0
Can't Believe It (feat. Lil' Wayne),0.649,0.515,10.0,-8.869,1.0,0.0486,0.0018,0.03046073657362849,0.0773,0.0766,89.828,4.0
Just Fine,0.923,0.795,11.0,-3.61,1.0,0.117,0.0394,0.000565,0.101,0.588,123.021,4.0
Break the Ice,0.712,0.911,5.0,-3.866,1.0,0.0445,0.689,8.02e-06,0.107,0.85,117.533,4.0
Tattoo,0.566,0.766,2.0,-5.036,1.0,0.0399,0.431,0.03046073657362849,0.101,0.547,168.005,4.0
Run,0.285,0.462,5.0,-6.166,1.0,0.0291,0.428,5.61e-06,0.122,0.0923,142.365,4.0
What You Got,0.775,0.641,1.0,-6.718,1.0,0.038,0.0327,0.03046073657362849,0.18,0.305,119.974,4.0
Stop And Stare,0.492,0.859,4.0,-4.274,1.0,0.0332,0.0659,0.03046073657362849,0.0756,0.251,92.474,4.0
Hallelujah,0.177,0.425,2.0,-6.211,1.0,0.0291,0.654,0.03046073657362849,0.195,0.0942,182.571,3.0
Fascination,0.495,0.878,6.0,-3.266,1.0,0.0361,0.00027,9.02e-05,0.07,0.825,193.947,4.0
Mercy,0.793,0.859,5.930596285434995,-3.774,1.0,0.0332,0.266,0.000356,0.133,0.964,129.911,4.0
Beggin',0.715,0.796,4.0,-4.889,1.0,0.0534,0.0284,0.03046073657362849,0.0658,0.431,129.04,4.0
Suffocate - Superclean,0.458,0.445,9.0,-8.391,1.0,0.361,0.64,0.03046073657362849,0.118,0.447,82.82,5.0
Spotlight,0.707,0.724,11.0,-3.887,1.0,0.051,0.0448,0.03046073657362849,0.072,0.659,108.984,4.0
My Life,0.67,0.765,11.0,-5.019,1.0,0.352,0.0731,0.03046073657362849,0.0567,0.383,148.126,4.0
Got Money,0.694,0.661,7.0,-4.847,1.0,0.118,0.00188,0.03046073657362849,0.676,0.702,82.48,4.0
Into the Night (feat. Chad Kroeger),0.595,0.844,7.0,-4.678,1.0,0.0331,0.0137,0.03046073657362849,0.234,0.603,127.981,4.0
Sensual Seduction,0.756,0.829,11.0,-3.973,1.0,0.0682,0.003,3.46e-05,0.0578,0.504,120.163,4.0
Propane Nightmares,0.356,0.966,7.0,-4.13,1.0,0.0825,0.000262,0.148,0.192,0.215,173.992,4.0
I Gotta Feeling,0.744,0.766,5.930596285434995,-6.375,1.0,0.0265,0.0873,0.03046073657362849,0.509,0.61,127.966,4.0
Poker Face,0.851,0.806,4.0,-4.62,1.0,0.0787,0.118,1.64e-06,0.121,0.787,118.999,4.0
Halo,0.508,0.72,11.0,-5.908,1.0,0.0628,0.272,0.03046073657362849,0.0563,0.472,79.983,4.0
Sexy Bitch (feat. Akon),0.813,0.627,11.0,-5.018,1.0,0.0486,0.0771,0.000616,0.131,0.801,130.011,4.0
Right Round,0.72,0.672,7.0,-6.852,1.0,0.0551,0.009,0.03046073657362849,0.232,0.705,124.986,4.0
Love Story,0.617,0.741,2.0,-3.97,1.0,0.0311,0.131,0.03046073657362849,0.0772,0.306,118.984,4.0
Heartless,0.79,0.647,10.0,-5.983,1.0,0.136,0.0515,0.03046073657362849,0.248,0.654,87.999,4.0
Sex on Fire,0.542,0.905,9.0,-5.653,1.0,0.054,0.00172,0.0104,0.136,0.374,153.398,4.0
Walking On A Dream,0.871,0.701,5.0,-5.594,1.0,0.0458,0.257,7.52e-06,0.0589,0.716,126.975,4.0
I'm Yours,0.703,0.444,11.0,-9.331,1.0,0.0417,0.559,0.03046073657362849,0.0973,0.712,150.96,4.0
Run This Town,0.632,0.924,1.0,-1.802,1.0,0.29,0.281,0.03046073657362849,0.263,0.441,86.844,4.0
Monster,0.64,0.957,8.0,-2.336,1.0,0.0741,0.0431,0.03046073657362849,0.0789,0.692,134.992,4.0
Party In The U.S.A.,0.652,0.698,10.0,-4.667,1.0,0.042,0.00112,0.000115,0.0886,0.47,96.021,4.0
Down,0.727,0.68,2.0,-4.498,1.0,0.0286,0.0101,0.03046073657362849,0.0821,0.728,132.012,4.0
Best I Ever Had,0.395,0.922,1.0,-2.176,1.0,0.375,0.19,0.03046073657362849,0.134,0.558,162.361,4.0
Kiss Me Thru The Phone,0.758,0.712,7.0,-3.781,1.0,0.112,0.0185,0.03046073657362849,0.0677,0.795,149.998,4.0
Dog Days Are Over,0.492,0.81,7.0,-5.315,1.0,0.0847,0.0416,0.00379,0.117,0.245,149.954,4.0
Use Somebody,0.276,0.715,5.930596285434995,-5.356,1.0,0.0432,0.00552,0.000417,0.201,0.173,137.028,4.0
Secrets,0.516,0.764,2.0,-6.223,1.0,0.0366,0.0717,0.03046073657362849,0.115,0.376,148.021,4.0
Just Dance,0.822,0.739,1.0,-4.541,1.0,0.0311,0.0264,4.26e-05,0.181,0.745,118.992,4.0
You Belong With Me,0.687,0.745,6.0,-4.432,1.0,0.0379,0.178,1.59e-05,0.111,0.435,129.966,4.0
21 Guns,0.268,0.742,5.0,-4.939,1.0,0.0355,0.0518,0.03046073657362849,0.626,0.416,159.779,4.0
Live Your Life,0.375,0.862,11.0,-3.363,1.0,0.255,0.071,0.03046073657362849,0.211,0.478,159.841,4.0
Forever,0.457,0.906,5.0,-2.278,1.0,0.342,0.249,0.03046073657362849,0.182,0.54,104.02,5.0
The Only Exception,0.452,0.563,4.0,-6.607,1.0,0.0272,0.144,0.03046073657362849,0.143,0.209,137.715,3.0
She Wolf,0.865,0.69,7.0,-7.448,1.0,0.0443,0.285,0.0162,0.225,0.867,121.983,4.0
You Found Me,0.338,0.803,8.0,-5.412,1.0,0.0413,0.0187,0.03046073657362849,0.136,0.4,151.994,4.0
Day 'N' Nite (nightmare),0.881,0.441,11.0,-6.278,1.0,0.0646,0.48,9.08e-06,0.119,0.804,138.014,4.0
Whatever You Like,0.68,0.687,9.0,-6.162,1.0,0.0709,0.0161,0.03046073657362849,0.261,0.467,150.053,4.0
Hotel Room Service,0.85,0.631,1.0,-8.401,1.0,0.227,0.00684,0.000406,0.0679,0.738,126.002,4.0
Fire Burning,0.839,0.804,1.0,-2.513,1.0,0.0329,0.0192,0.03046073657362849,0.331,0.888,122.973,4.0
Bulletproof,0.674,0.882,3.0,-2.771,1.0,0.0477,0.000441,6.47e-05,0.068,0.682,123.016,4.0
One Time,0.691,0.853,1.0,-2.528,1.0,0.0372,0.0631,7.13e-05,0.082,0.762,145.999,4.0
Paparazzi,0.762,0.692,5.0,-3.973,1.0,0.0438,0.113,0.03046073657362849,0.094,0.397,114.906,4.0
If U Seek Amy,0.717,0.587,4.0,-7.296,1.0,0.0339,0.0192,0.03046073657362849,0.0523,0.544,129.954,4.0
I Know You Want Me (Calle Ocho),0.817,0.733,2.0,-6.009,1.0,0.145,0.0152,4.31e-05,0.107,0.833,127.056,4.0
Little Lion Man,0.52,0.496,5.0,-8.121,1.0,0.0271,0.0234,2.05e-05,0.0905,0.496,138.81,4.0
Birthday Sex,0.677,0.523,7.0,-5.603,1.0,0.0439,0.295,0.03046073657362849,0.15,0.446,60.019,4.0
New Divide,0.493,0.808,5.0,-3.365,1.0,0.0362,0.000235,0.03046073657362849,0.0983,0.38,117.971,4.0
Haven't Met You Yet,0.615,0.733,8.0,-4.808,1.0,0.0335,0.152,0.03046073657362849,0.109,0.796,122.58,4.0
Mad,0.727,0.649,5.930596285434995,-5.356,1.0,0.0338,0.661,0.03046073657362849,0.111,0.669,129.992,4.0
Second Chance,0.46,0.796,5.930596285434995,-4.501,1.0,0.0333,0.00107,0.03046073657362849,0.106,0.182,100.011,4.0
LoveGame,0.894,0.678,6.0,-5.611,1.0,0.0523,0.00569,2.43e-06,0.317,0.844,105.024,4.0
DONTTRUSTME,0.791,0.713,5.0,-3.742,1.0,0.254,0.0163,0.03046073657362849,0.189,0.514,130.012,4.0
Gives You Hell,0.718,0.691,4.0,-6.44,1.0,0.0387,0.0159,0.03046073657362849,0.0627,0.552,100.008,4.0
The Climb,0.327,0.588,4.0,-6.611,1.0,0.0336,0.0834,0.03046073657362849,0.104,0.329,161.074,4.0
Lisztomania,0.64,0.789,5.930596285434995,-6.691,1.0,0.0359,0.0338,0.00388,0.53,0.311,97.539,4.0
Big Green Tractor,0.623,0.59,4.0,-5.014,1.0,0.028,0.646,0.03046073657362849,0.295,0.579,137.071,4.0
Meet Me Halfway,0.798,0.629,11.0,-6.857,1.0,0.0735,0.00474,2.29e-05,0.324,0.4,130.002,4.0
If Today Was Your Last Day,0.485,0.911,3.0,-5.749,1.0,0.0355,8.67e-05,0.03046073657362849,0.092,0.568,89.956,4.0
Beautiful,0.739,0.945,5.930596285434995,-4.443,1.0,0.0881,0.125,0.03046073657362849,0.112,0.627,130.018,4.0
Single Ladies (Put a Ring on It),0.426,0.584,1.0,-5.293,1.0,0.296,0.0383,0.03046073657362849,0.188,0.272,193.437,4.0
My Life Would Suck Without You,0.526,0.882,9.0,-4.006,1.0,0.0509,0.0014,0.03046073657362849,0.144,0.424,144.982,4.0
Obsessed,0.742,0.468,10.0,-5.557,1.0,0.0625,0.0465,0.03046073657362849,0.826,0.369,86.443,4.0
Never Say Never,0.23,0.492,8.0,-5.767,1.0,0.0317,0.568,8.18e-06,0.176,0.262,160.139,4.0
Whatcha Say,0.615,0.711,11.0,-5.507,1.0,0.0779,0.0444,0.03046073657362849,0.145,0.711,144.036,4.0
Sweet Disposition,0.531,0.821,2.0,-6.812,1.0,0.0439,0.0701,0.171,0.124,0.34,129.139,4.0
Smile,0.541,0.812,4.0,-3.764,1.0,0.0336,0.203,0.03046073657362849,0.42,0.607,141.056,4.0
Boom Boom Pow,0.866,0.857,9.0,-5.894,1.0,0.0664,0.13,0.0017,0.13,0.408,130.049,4.0
Blame It,0.673,0.614,7.0,-5.426,1.0,0.103,0.0782,0.03046073657362849,0.139,0.362,176.052,4.0
Fire,0.525,0.742,10.0,-5.643,1.0,0.0311,0.0874,0.149,0.117,0.179,117.029,4.0
All The Right Moves,0.529,0.948,5.930596285434995,-3.527,1.0,0.0474,0.258,9.35e-06,0.283,0.65,146.024,4.0
Breakeven,0.63,0.694,10.0,-4.501,1.0,0.0242,0.144,0.03046073657362849,0.0835,0.49,94.034,4.0
Naturally,0.605,0.902,10.0,-5.406,1.0,0.0511,0.0185,1.01e-06,0.0534,0.875,132.612,4.0
Knock You Down,0.588,0.877,8.0,-4.78,1.0,0.16,0.00952,0.03046073657362849,0.171,0.645,155.165,4.0
Two Is Better Than One (feat. Taylor Swift),0.521,0.702,5.930596285434995,-5.189,1.0,0.0331,0.189,0.03046073657362849,0.0962,0.25,127.976,4.0
Let It Rock,0.607,0.783,7.0,-4.41,1.0,0.0397,0.000683,0.03046073657362849,0.0678,0.434,113.172,4.0
Good Girls Go Bad (feat. Leighton Meester),0.594,0.874,5.930596285434995,-3.716,1.0,0.0815,0.0116,0.03046073657362849,0.549,0.628,119.964,4.0
Release Me,0.621,0.923,2.0,-3.124,1.0,0.0321,0.00645,7.28e-05,0.108,0.716,127.973,4.0
Intro,0.617,0.778,9.0,-8.872,1.0,0.027,0.459,0.925,0.128,0.152,100.363,4.0
I Hate This Part,0.756,0.612,5.0,-4.371,1.0,0.0317,0.0659,0.03046073657362849,0.274,0.452,111.572,4.0
Love Lockdown,0.76,0.524,1.0,-7.67,1.0,0.0323,0.0542,0.5,0.112,0.112,119.603,4.0
Sweet Dreams,0.694,0.825,1.0,-5.986,1.0,0.111,0.0895,1.86e-05,0.0618,0.788,121.949,4.0
Sober,0.614,0.797,6.0,-4.896,1.0,0.0314,0.0635,0.03046073657362849,0.187,0.374,90.946,4.0
You've Got The Love,0.574,0.704,6.0,-4.72,1.0,0.0319,0.00455,0.03046073657362849,0.107,0.368,109.999,4.0
Evacuate The Dancefloor - Radio Edit,0.76,0.696,5.930596285434995,-5.811,1.0,0.0491,0.0195,0.03046073657362849,0.278,0.903,127.029,4.0
Jai Ho! (You Are My Destiny),0.657,0.941,8.0,-3.919,1.0,0.061,0.0476,0.03046073657362849,0.0797,0.879,136.202,4.0
Untouched,0.557,0.783,6.0,-4.893,1.0,0.234,0.0171,0.0172,0.151,0.442,177.008,4.0
Love Drunk,0.44,0.976,10.0,-3.17,1.0,0.141,0.00177,3.39e-06,0.16,0.412,150.005,4.0
Russian Roulette,0.48,0.486,6.0,-5.754,1.0,0.0447,0.046,0.03046073657362849,0.107,0.265,80.051,4.0
We Made You,0.924,0.853,2.0,-1.203,1.0,0.0792,0.107,1.45e-06,0.129,0.67,114.003,4.0
Turn My Swag On,0.546,0.712,3.0,-3.104,1.0,0.0269,0.000969,0.03046073657362849,0.406,0.489,150.154,4.0
I'm Not Alone - Radio Edit,0.597,0.684,7.0,-6.614,1.0,0.0321,0.00481,0.105,0.317,0.435,130.99,4.0
Please Don't Leave Me,0.588,0.845,6.0,-4.497,1.0,0.0377,0.00869,0.03046073657362849,0.326,0.745,138.014,4.0
Pretty Wings - uncut,0.563,0.402,9.0,-10.496,1.0,0.0668,0.252,2.07e-06,0.0886,0.2,115.561,4.0
Omen,0.545,0.953,7.0,-5.172,1.0,0.0441,0.000941,0.117,0.281,0.558,140.002,4.0
Fallin' For You,0.644,0.834,4.0,-6.473,1.0,0.0275,0.156,0.03046073657362849,0.112,0.593,117.043,4.0
When Love Takes Over (feat. Kelly Rowland),0.675,0.862,11.0,-4.614,1.0,0.0253,0.0165,0.000427,0.169,0.498,129.967,4.0
I Love College,0.713,0.826,8.0,-4.075,1.0,0.243,0.0897,0.03046073657362849,0.421,0.664,86.444,4.0
In For The Kill,0.629,0.969,8.0,-0.276,1.0,0.0455,0.00184,0.03046073657362849,0.122,0.905,150.01,4.0
Holiday,0.545,0.918,5.930596285434995,-1.925,1.0,0.0448,0.0571,0.03046073657362849,0.0415,0.855,117.985,4.0
Throw It In The Bag,0.789,0.55,11.0,-7.423,1.0,0.0473,0.174,0.03046073657362849,0.0614,0.696,172.049,4.0
Number 1,0.581,0.824,5.930596285434995,-3.912,1.0,0.0377,0.0105,0.03046073657362849,0.483,0.747,114.912,4.0
Already Gone,0.209,0.872,9.0,-2.996,1.0,0.0757,0.217,0.03046073657362849,0.0768,0.294,78.139,4.0
Beat Again - Radio Edit,0.884,0.919,11.0,-5.937,1.0,0.0697,0.0222,0.03046073657362849,0.0679,0.967,120.012,4.0
Waking Up In Vegas,0.524,0.878,5.0,-3.108,1.0,0.0346,0.0012,0.03046073657362849,0.098,0.59,130.989,4.0
